STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2N2_I,Individuals who have purchased online tickets to sport events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,0.9959000000000001,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2C_I,Individuals who have purchased online computer equipment - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,13.7784,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2A2_I,"Individuals who have purchased online: e-books, online-magazines or online-newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,5.7727,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,18.6102,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,42.838100000000004,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,C2B_I,Individuals using a computer - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,69.19,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,77.77,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,33.03,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,64.13,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,14.42,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,56.4,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,22.77,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,63.57,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1R_I,Individuals using the internet for uploading self-created content on sharing websites (e.g. YouTube) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,14.89,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,C6E_I,Individuals using the internet in mobility - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,17.26,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1B_I,Individuals using the internet for accessing social networking sites - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,64.24,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,83.86,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,USA,United States,A,Annual,D1M_I,Individuals using the internet for looking for a job or sending a job application - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T74,From 16 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2021,,19.1,,D,Definition differs,,,,,0,Units,,,2,Two,IND_TOTAL,All (individuals aged 16-74)
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,2.7717,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2N1_I,Individuals who have purchased online tickets to cultural or other events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,5.7371,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,18.5294,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H3_I,"Individuals who have purchased online: cosmetics, beauty or wellness products - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,6.1812,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A2_I,"Individuals who have purchased online: e-books, online-magazines or online-newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,5.837,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A2_I,"Individuals who have purchased online: e-books, online-magazines or online-newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,8.9071,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A2_I,"Individuals who have purchased online: e-books, online-magazines or online-newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,10.1841,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2N1_I,Individuals who have purchased online tickets to cultural or other events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,2.8775,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,6.1196,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,3.8372,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,21.314,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B1_I,Individuals who have purchased online: sporting goods (excluding sport clothing) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,6.8887,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2N2_I,Individuals who have purchased online tickets to sport events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,1.876,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H1_I,"Individuals who have purchased online: deliveries from restaurants, fast-food chains, catering services - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,23.9805,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H3_I,"Individuals who have purchased online: cosmetics, beauty or wellness products - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,25.6463,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,14.611199999999998,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,12.685599999999999,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B1_I,Individuals who have purchased online: sporting goods (excluding sport clothing) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,23.0818,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2J_I,Individuals who have purchased online medicine - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,10.3529,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,10.1197,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H1_I,"Individuals who have purchased online: deliveries from restaurants, fast-food chains, catering services - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,23.6052,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2M_I,Individuals who have purchased online photographic/telecommunic./optical equipm. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,18.087500000000002,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,66.2535,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2C_I,Individuals who have purchased online computer equipment - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,5.4488,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2K2_I,"Individuals who have purchased online: music as CDs, vinyls etc. - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,3.1095,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2DBIS_I,"Individuals who have purchased online computer games or video games, and computer software - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,6.8264000000000005,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y25_54,Female aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2K1_I,"Individuals who have purchased online: films or series as DVDs, Blu-ray etc. - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,9.678,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,50.1721,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,7.7683,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2K1_I,"Individuals who have purchased online: films or series as DVDs, Blu-ray etc. - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,10.353,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2J_I,Individuals who have purchased online medicine - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,13.295100000000001,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H4_I,Individuals who have purchased online: cleaning products or personal hygiene products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,4.6437,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2DBIS_I,"Individuals who have purchased online computer games or video games, and computer software - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,2.2819,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2N2_I,Individuals who have purchased online tickets to sport events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,0.27390000000000003,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y55_74,Female aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,13.4883,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,5.1482,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,6.259099999999999,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,18.5505,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,F,Female,_T,Total,_T,Total,_T,Total,2021,,8.358699999999999,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,F_Y16_24,Female aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A2_I,"Individuals who have purchased online: e-books, online-magazines or online-newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y16T24,From 16 to 24 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,4.5459,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y16_24,Male aged 16-24
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y25T54,From 25 to 54 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,11.4038,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y25_54,Male aged 25-54
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H3_I,"Individuals who have purchased online: cosmetics, beauty or wellness products - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,M,Male,_T,Total,_T,Total,_T,Total,2021,,6.9026000000000005,,B,Time series break,D,Definition differs,,,0,Units,,,2,Two,M_Y55_74,Male aged 55-74
