REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEVEL,INCOME_GROUP,EMP_STATUS,TIME_PERIOD,OBS_VALUE,BREAKDOWN_V7_HH,V7 Breakdowns households
FRA,C5B1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,95.6829,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1T_I,PT_POP,Y16T74,F,HI,Total,Total,2024,82.3934,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4J_I,PT_POP,Y16T74,F,HI,Total,Total,2024,1.9289,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2A1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,30.6267,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1O_I,PT_POP,Y16T74,F,HI,Total,Total,2024,20.9611,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,98.6042,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2J_I,PT_POP,Y16T74,F,HI,Total,Total,2024,13.0877,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1E_I,PT_POP,Y16T74,F,HI,Total,Total,2024,78.9528,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2C_I,PT_POP,Y16T74,F,HI,Total,Total,2024,14.7343,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2B1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,15.9743,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2M_I,PT_POP,Y16T74,F,HI,Total,Total,2024,11.9202,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,64.9541,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4F_I,PT_POP,Y16T74,F,HI,Total,Total,2024,1.079,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2_I,PT_POP,Y16T74,F,HI,Total,Total,2024,96.3134,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2G_I,PT_POP,Y16T74,F,HI,Total,Total,2024,15.2816,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2C_I,PT_POP,Y16T74,F,HI,Total,Total,2024,44.9099,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,28.1223,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,82.651,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,F,HI,Total,Total,2024,34.9221,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,42.0445,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H3_I,PT_POP,Y16T74,F,HI,Total,Total,2024,33.2438,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,66.7601,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,96.4276,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1J2_I,PT_POP,Y16T74,F,HI,Total,Total,2024,54.644000000000005,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,F,HI,Total,Total,2024,66.1647,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H4_I,PT_POP,Y16T74,F,HI,Total,Total,2024,14.551,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1J1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,61.75279999999999,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,18.7718,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1G_I,PT_POP,Y16T74,F,HI,Total,Total,2024,64.3448,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,62.9408,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H2_I,PT_POP,Y16T74,F,HI,Total,Total,2024,20.4024,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,98.9124,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2I_I,PT_POP,Y16T74,F,HI,Total,Total,2024,9.8217,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1F_I,PT_POP,Y16T74,F,HI,Total,Total,2024,89.32719999999999,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F4F_I,PT_POP,Y16T74,F,HI,Total,Total,2024,2.3681,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,94.395,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2I_I,PT_POP,Y16T74,F,HI,Total,Total,2024,6.1656,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1F_I,PT_POP,Y16T74,F,HI,Total,Total,2024,87.1108,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,C5B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,98.0811,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F1A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,53.9256,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2A1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,32.8402,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1T_I,PT_POP,Y16T74,F,HI,Total,Total,2024,79.72829999999999,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2B1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,22.7383,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F1B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,37.541799999999995,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,C5A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,98.461,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,64.63499999999999,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1O_I,PT_POP,Y16T74,F,HI,Total,Total,2024,16.7227,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2J_I,PT_POP,Y16T74,F,HI,Total,Total,2024,30.6018,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1E_I,PT_POP,Y16T74,F,HI,Total,Total,2024,83.821,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2C_I,PT_POP,Y16T74,F,HI,Total,Total,2024,17.7365,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,62.5834,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2M_I,PT_POP,Y16T74,F,HI,Total,Total,2024,10.3164,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,59.168699999999994,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F4J_I,PT_POP,Y16T74,F,HI,Total,Total,2024,2.4814,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1U_I,PT_POP,Y16T74,F,HI,Total,Total,2024,30.9996,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,C5B1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,94.5674,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1J2_I,PT_POP,Y16T74,F,HI,Total,Total,2024,69.32310000000001,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F4A_I,PT_POP,Y16T74,F,HI,Total,Total,2024,63.329,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2H2_I,PT_POP,Y16T74,F,HI,Total,Total,2024,16.7102,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,88.4932,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2H3_I,PT_POP,Y16T74,F,HI,Total,Total,2024,34.5547,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F2_I,PT_POP,Y16T74,F,HI,Total,Total,2024,74.83109999999999,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2H4_I,PT_POP,Y16T74,F,HI,Total,Total,2024,20.4998,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1G_I,PT_POP,Y16T74,F,HI,Total,Total,2024,74.1575,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2H1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,29.5619,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1J1_I,PT_POP,Y16T74,F,HI,Total,Total,2024,67.5072,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F2C_I,PT_POP,Y16T74,F,HI,Total,Total,2024,12.9885,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1H_I,PT_POP,Y16T74,F,HI,Total,Total,2024,74.47120000000001,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G2G_I,PT_POP,Y16T74,F,HI,Total,Total,2024,22.4386,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,F2B_I,PT_POP,Y16T74,F,HI,Total,Total,2024,7.6663,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1F_I,PT_POP,Y16T74,F,HI,Total,Total,2021,80.6135,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,F,HI,Total,Total,2021,98.6313,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I7D_I,PT_POP,Y16T74,F,HI,Total,Total,2021,25.4243,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4B_I,PT_POP,Y16T74,F,HI,Total,Total,2021,0.3392,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1G_I,PT_POP,Y16T74,F,HI,Total,Total,2021,74.9699,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,F,HI,Total,Total,2021,74.4102,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,F,HI,Total,Total,2021,96.4821,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1M_I,PT_POP,Y16T74,F,HI,Total,Total,2021,19.335,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1A_I,PT_POP,Y16T74,F,HI,Total,Total,2021,66.1111,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I9_I,PT_POP,Y16T74,F,HI,Total,Total,2021,20.877599999999997,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I8_I,PT_POP,Y16T74,F,HI,Total,Total,2021,33.193600000000004,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,F,HI,Total,Total,2021,30.9444,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1_I,PT_POP,Y16T74,F,HI,Total,Total,2021,93.7226,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4A_I,PT_POP,Y16T74,F,HI,Total,Total,2021,3.8567,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1C_I,PT_POP,Y16T74,F,HI,Total,Total,2021,86.80980000000001,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4F_I,PT_POP,Y16T74,F,HI,Total,Total,2021,1.2753,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1B_I,PT_POP,Y16T74,F,HI,Total,Total,2021,58.536,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1B_I,PT_POP,Y16T74,F,HI,Total,Total,2021,55.16609999999999,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1E_I,PT_POP,Y16T74,F,HI,Total,Total,2021,77.1843,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5B_I,PT_POP,Y16T74,F,HI,Total,Total,2021,98.5223,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1O_I,PT_POP,Y16T74,F,HI,Total,Total,2021,23.933,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I7B_I,PT_POP,Y16T74,F,HI,Total,Total,2021,48.302,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I7C_I,PT_POP,Y16T74,F,HI,Total,Total,2021,72.1971,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4J_I,PT_POP,Y16T74,F,HI,Total,Total,2021,2.4334,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1T_I,PT_POP,Y16T74,F,HI,Total,Total,2021,87.6363,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5B1_I,PT_POP,Y16T74,F,HI,Total,Total,2021,90.2662,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I7A_I,PT_POP,Y16T74,F,HI,Total,Total,2021,75.8225,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4G_I,PT_POP,Y16T74,F,HI,Total,Total,2021,1.3932,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G1_I,PT_POP,Y16T74,F,HI,Total,Total,2021,90.4345,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G1_I,PT_POP,Y16T74,F,HI,Total,Total,2022,90.2798,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5B1_I,PT_POP,Y16T74,F,HI,Total,Total,2022,94.2108,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1T_I,PT_POP,Y16T74,F,HI,Total,Total,2022,83.5827,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1O_I,PT_POP,Y16T74,F,HI,Total,Total,2022,22.6396,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5B_I,PT_POP,Y16T74,F,HI,Total,Total,2022,98.0782,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1E_I,PT_POP,Y16T74,F,HI,Total,Total,2022,73.5316,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1B_I,PT_POP,Y16T74,F,HI,Total,Total,2022,50.101600000000005,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,F,HI,Total,Total,2022,30.4112,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,F,HI,Total,Total,2022,96.1914,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1J2_I,PT_POP,Y16T74,F,HI,Total,Total,2022,53.4887,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,F,HI,Total,Total,2022,67.011,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1J1_I,PT_POP,Y16T74,F,HI,Total,Total,2022,58.6934,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1G_I,PT_POP,Y16T74,F,HI,Total,Total,2022,69.77210000000001,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,F,HI,Total,Total,2022,98.5753,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1F_I,PT_POP,Y16T74,F,HI,Total,Total,2022,89.629,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1A_I,PT_POP,Y16T74,F,HI,Total,Total,2022,91.811,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1F_I,PT_POP,Y16T74,F,HI,Total,Total,2022,75.4896,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,C5B_I,PT_POP,Y16T74,F,HI,Total,Total,2022,96.7958,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1T_I,PT_POP,Y16T74,F,HI,Total,Total,2022,64.69359999999999,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,C5A_I,PT_POP,Y16T74,F,HI,Total,Total,2022,97.6202,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1O_I,PT_POP,Y16T74,F,HI,Total,Total,2022,16.752,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1E_I,PT_POP,Y16T74,F,HI,Total,Total,2022,68.4784,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1B_I,PT_POP,Y16T74,F,HI,Total,Total,2022,54.5155,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1U_I,PT_POP,Y16T74,F,HI,Total,Total,2022,19.9228,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,C5B1_I,PT_POP,Y16T74,F,HI,Total,Total,2022,92.1602,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1J2_I,PT_POP,Y16T74,F,HI,Total,Total,2022,45.9144,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,G1_I,PT_POP,Y16T74,F,HI,Total,Total,2022,89.29310000000001,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1G_I,PT_POP,Y16T74,F,HI,Total,Total,2022,71.3673,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1J1_I,PT_POP,Y16T74,F,HI,Total,Total,2022,50.6124,F_HI,Female aged 16-74 with a high level of educational attainment
DEU,D1H_I,PT_POP,Y16T74,F,HI,Total,Total,2022,53.7412,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1F_I,PT_POP,Y16T74,F,HI,Total,Total,2023,82.8564,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2I_I,PT_POP,Y16T74,F,HI,Total,Total,2023,7.2686,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,C5A_I,PT_POP,Y16T74,F,HI,Total,Total,2023,98.9425,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I7D_I,PT_POP,Y16T74,F,HI,Total,Total,2023,22.0723,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,H1K_I,PT_POP,Y16T74,F,HI,Total,Total,2023,3.9548,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H2_I,PT_POP,Y16T74,F,HI,Total,Total,2023,19.5123,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2B_I,PT_POP,Y16T74,F,HI,Total,Total,2023,60.829,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1G_I,PT_POP,Y16T74,F,HI,Total,Total,2023,68.29769999999999,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H1_I,PT_POP,Y16T74,F,HI,Total,Total,2023,21.9116,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2A_I,PT_POP,Y16T74,F,HI,Total,Total,2023,74.8736,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H4_I,PT_POP,Y16T74,F,HI,Total,Total,2023,12.4596,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1H_I,PT_POP,Y16T74,F,HI,Total,Total,2023,72.7942,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2DBIS_I,PT_POP,Y16T74,F,HI,Total,Total,2023,17.965600000000002,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1A_I,PT_POP,Y16T74,F,HI,Total,Total,2023,96.1754,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1A_I,PT_POP,Y16T74,F,HI,Total,Total,2023,64.8151,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1M_I,PT_POP,Y16T74,F,HI,Total,Total,2023,20.3081,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I9_I,PT_POP,Y16T74,F,HI,Total,Total,2023,19.715,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2H3_I,PT_POP,Y16T74,F,HI,Total,Total,2023,30.797400000000003,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2A2_I,PT_POP,Y16T74,F,HI,Total,Total,2023,10.0127,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2B_I,PT_POP,Y16T74,F,HI,Total,Total,2023,38.2773,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,I8_I,PT_POP,Y16T74,F,HI,Total,Total,2023,34.4587,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,D1U_I,PT_POP,Y16T74,F,HI,Total,Total,2023,33.7784,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F1_I,PT_POP,Y16T74,F,HI,Total,Total,2023,83.2061,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F4A_I,PT_POP,Y16T74,F,HI,Total,Total,2023,31.5557,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,H1C_I,PT_POP,Y16T74,F,HI,Total,Total,2023,29.099000000000004,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2C_I,PT_POP,Y16T74,F,HI,Total,Total,2023,40.644200000000005,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,G2G_I,PT_POP,Y16T74,F,HI,Total,Total,2023,15.1879,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,H1H_I,PT_POP,Y16T74,F,HI,Total,Total,2023,66.431,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,F2_I,PT_POP,Y16T74,F,HI,Total,Total,2023,96.8767,F_HI,Female aged 16-74 with a high level of educational attainment
FRA,H1I_I,PT_POP,Y16T74,F,HI,Total,Total,2023,53.83090000000001,F_HI,Female aged 16-74 with a high level of educational attainment
